Company,Job,Salary,Location,Year
ADMIT HUB LLC,ARTIFICIAL INTELLIGENCE CHATBOT ENGINEER,90000.0,"BOSTON, MA",2016
ZVELO INC,ARTIFICIAL INTELLIGENCE ENGINEER,80000.0,"GREENWOOD VILLAGE, CO",2016
SCHLUMBERGER TECHNOLOGY CORPORATION,ARTIFICIAL INTELLIGENCE ENGINEER,108290.0,"KATY, TX",2016
CORTICA-US INC,ARTIFICIAL INTELLIGENCE RESEARCHER,74044.0,"NEW YORK, NY",2016
INTELLIPRO GROUP INC,ARTIFICIAL INTELLIGENCE VR SOFTWARE ENGINEER,99000.0,"SANTA CLARA, CA",2016
WEATHERFORD INTERNATIONAL LLC,ARTIFICIAL LIFT OPTIMIZATION ANALYST,80000.0,"KATY, TX",2016
VALIANTICA INC,AI &amp; ROBOTICS ENGINEER,84968.0,"SAN JOSE, CA",2016
VALIANTICA INC,AI &amp; ROBOTICS ENGINEER,84968.0,"SAN JOSE, CA",2016
VALIANTICA INC,AI &amp; ROBOTICS ENGINEER,84968.0,"SAN JOSE, CA",2016
GEARBOX SOFTWARE LLC,AI ARTIFICIAL INTELLIGENCE PROGRAMMER,65000.0,"FRISCO, TX",2016
ASTUTE INC,AI SOFTWARE ENGINEER II,70000.0,"ALBEQUERQUE, NM",2016
JSI RESEARCH &amp; TRAINING INSTITUTE INC,AIDSFREE DEPUTY DIRECTOR-TECHNICAL,120000.0,"ARLINGTON, VA",2016
GDF SUEZ ENERGY NORTH AMERICA INC,AIFA ADVISOR,102000.0,"HOUSTON, TX",2016
BLOOMBERG LP,AIM ACCOUNT MANAGER,128000.0,"SAN FRANCISCO, CA",2016
ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA,AIM ASSOCIATE - HEDGING,79001.0,"MINNEAPOLIS, MN",2016
THE BANK OF NEW YORK MELLON,AIS BUSINESS APPLICATIONS CONSULTANT III,155000.0,"NEW YORK, NY",2016
JPMORGAN CHASE &amp; CO,AIS GENEVA - JAVA - UNIX DEVELOPER,120000.0,"BROOKLYN, NY",2016
STERLING 5 INC,AIX ADMINISTRATOR,75000.0,"DOWNEY, CA",2016
FUSION PLUS SOLUTIONS INC,AIX DEVELOPER IT CONTRACTOR,65000.0,"SUNBURY, PA",2016
RELIANT VISION GROUP INC,AIX LINUX ADMINISTRATOR,65500.0,"JACKSONVILLE, NJ",2016
RELIANT VISION GROUP INC,AIX LINUX ADMINISTRATOR,65500.0,"JACKSONVILLE, FL",2016
RELIANT VISION GROUP INC,AIX LINUX ADMINSTRATOR,65500.0,"JACKSONVILLE, FL",2016
COMPROBASE INC,AIX SYSTEM ADMINISTRATOR,64000.0,"COPPELL, TX",2016
JPMORGAN CHASE &amp; CO,AIX SYSTEM ADMINISTRATOR,114005.0,"JERSEY CITY, NJ",2016
OBERON IT INC,AIX SYSTEMS ADMINISTRATOR,66000.0,"IRVING, TX",2016
EPCOT TECHNOLOGIES INC,AIX SYSTEMS ADMINISTRATOR,75000.0,"AUBURN HILLS, MI",2016
JPMORGAN CHASE &amp; CO,AIX SYSTEMS ADMINISTRATOR,110000.0,"JERSEY CITY, NJ",2016
COMPROBASE INC,AIX UNIX ENGINEER,64000.0,"MILWAUKEE, WI",2016
INDU LLC,AIX UNIX SYSTEMS ADMINISTRATOR,60000.0,"NEWARK, DE",2016
INDU LLC,AIX-LINUX MIGRATION ENGINEER,81000.0,"COPPELL, TX",2016
KELLTON TECH INC,AIX-SYSTEMS ADMINISTRATOR,70000.0,"PRINCETON, NJ",2016
KELLTON TECH INC,AIX-SYSTEMS ADMINISTRATOR,70000.0,"PRINCETON, NJ",2016
