Company,Job,Salary,Location,Year
FUYAO GLASS AMERICA INC,AR ACCOUNTANT,68000.0,"MORAINE, OH",2021
SNAP INC,AR ENGINEER,121160.0,"SANTA MONICA, CA",2021
SNAP INC,AR ENGINEER,121160.0,"SANTA MONICA, CA",2021
BYTEDANCE INC,AR SOFTWARE ENGINEER,125000.0,"MOUNTAIN VIEW, CA",2021
BYTEDANCE INC,AR SOFTWARE ENGINEER,125000.0,"MOUNTAIN VIEW, CA",2021
DIAMOND FOODS LLC,AR STAFF ACCOUNTANT,60000.0,"STOCKTON, CA",2021
DIAMOND FOODS LLC,AR STAFF ACCOUNTANT,65000.0,"STOCKTON, CA",2021
DIAMOND FOODS LLC,AR STAFF ACCOUNTANT,65000.0,"STOCKTON, CA",2021
APPLE INC,AR TECHNICAL DESIGNER,150000.0,"CUPERTINO, CA",2021
BYTEDANCE INC,AR TOOLS ENGINEER,150000.0,"MOUNTAIN VIEW, CA",2021
BYTEDANCE INC,AR TOOLS ENGINEER,160000.0,"MOUNTAIN VIEW, CA",2021
FACEBOOK INC,"AR VR FINANCE MANAGER, OPERATIONS FINANCE",178135.0,"MENLO PARK, CA",2021
APPLE INC,AR VR SOFTWARE DEVELOPER ENGINEER 2,127600.0,"SUNNYVALE, CA",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,120000.0,"BOULDER, CO",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,127000.0,"BOULDER, CO",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,130000.0,"BOULDER, CO",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,130000.0,"CUPERTINO, CA",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,140000.0,"CUPERTINO, CA",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,140000.0,"SUNNYVALE, CA",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,142372.0,"SUNNYVALE, CA",2021
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,147000.0,"SUNNYVALE, CA",2021
